Salzkotten;Salzkotten;51.6708;8.6047;Germany;DE;DEU;North Rhine-Westphalia;;25062;1276941056
Petershagen;Petershagen;52.3833;8.9667;Germany;DE;DEU;North Rhine-Westphalia;;25168;1276300392
Sprockhövel;Sprockhovel;51.3667;7.2500;Germany;DE;DEU;North Rhine-Westphalia;;24747;1276006803
Zittau;Zittau;50.8961;14.8072;Germany;DE;DEU;Saxony;;24858;1276061456
Waldkraiburg;Waldkraiburg;48.2167;12.4000;Germany;DE;DEU;Bavaria;;23957;1276784836
Espelkamp;Espelkamp;52.3772;8.6328;Germany;DE;DEU;North Rhine-Westphalia;;24754;1276996942
Lüdinghausen;Ludinghausen;51.7667;7.4333;Germany;DE;DEU;North Rhine-Westphalia;;24847;1276526583
Übach-Palenberg;Ubach-Palenberg;50.9197;6.1194;Germany;DE;DEU;North Rhine-Westphalia;;24081;1276712019
Warstein;Warstein;51.4500;8.3500;Germany;DE;DEU;North Rhine-Westphalia;;24842;1276854914
Ronnenberg;Ronnenberg;52.3194;9.6556;Germany;DE;DEU;Lower Saxony;;24347;1276210070
Olpe;Olpe;51.0167;7.8333;Germany;DE;DEU;North Rhine-Westphalia;minor;24688;1276501027
Meiningen;Meiningen;50.5500;10.4167;Germany;DE;DEU;Thuringia;minor;24538;1276941916
Schmallenberg;Schmallenberg;51.1490;8.2845;Germany;DE;DEU;North Rhine-Westphalia;;24869;1276002699
Bad Soden am Taunus;Bad Soden am Taunus;50.1333;8.5000;Germany;DE;DEU;Hesse;;23036;1276847418
Isernhagen-Süd;Isernhagen-Sud;52.4342;9.8572;Germany;DE;DEU;Lower Saxony;;24409;1276610067
Hannoversch Münden;Hannoversch Munden;51.4167;9.6500;Germany;DE;DEU;Lower Saxony;;24467;1276002967
Attendorn;Attendorn;51.1167;7.9000;Germany;DE;DEU;North Rhine-Westphalia;;24367;1276325506
Herzogenaurach;Herzogenaurach;49.5700;10.8819;Germany;DE;DEU;Bavaria;;24068;1276809658
Syke;Syke;52.9131;8.8269;Germany;DE;DEU;Lower Saxony;;24365;1276951328
Waldshut-Tiengen;Waldshut-Tiengen;47.6231;8.2144;Germany;DE;DEU;Baden-Württemberg;minor;24226;1276011078
Limbach-Oberfrohna;Limbach-Oberfrohna;50.8667;12.7500;Germany;DE;DEU;Saxony;;24029;1276772007
Spremberg;Spremberg;51.5717;14.3794;Germany;DE;DEU;Brandenburg;;24373;1276939967
Senftenberg;Senftenberg;51.5167;14.0167;Germany;DE;DEU;Brandenburg;minor;24275;1276241839
Bad Mergentheim;Bad Mergentheim;49.5000;9.7667;Germany;DE;DEU;Baden-Württemberg;;24247;1276714498
Rathenow;Rathenow;52.6000;12.3333;Germany;DE;DEU;Brandenburg;minor;24179;1276833446
Husum;Husum;54.4667;9.0500;Germany;DE;DEU;Schleswig-Holstein;minor;23478;1276973778
Alfter;Alfter;50.7356;7.0092;Germany;DE;DEU;North Rhine-Westphalia;;23622;1276256549
Haren;Haren;52.7667;7.2167;Germany;DE;DEU;Lower Saxony;;24137;1276278460
Varel;Varel;53.3969;8.1361;Germany;DE;DEU;Lower Saxony;;24001;1276834869
Kaltenkirchen;Kaltenkirchen;53.8397;9.9603;Germany;DE;DEU;Schleswig-Holstein;;23191;1276286164
Bedburg;Bedburg;51.0000;6.5625;Germany;DE;DEU;North Rhine-Westphalia;;23867;1276409548
Quedlinburg;Quedlinburg;51.7917;11.1472;Germany;DE;DEU;Saxony-Anhalt;;23989;1276672547
Calw;Calw;48.7167;8.7333;Germany;DE;DEU;Baden-Württemberg;minor;23742;1276416126
Sonneberg;Sonneberg;50.3500;11.1667;Germany;DE;DEU;Thuringia;minor;23830;1276304773
Döbeln;Dobeln;51.1194;13.1128;Germany;DE;DEU;Saxony;;23720;1276060973
Sehnde;Sehnde;52.3161;9.9642;Germany;DE;DEU;Lower Saxony;;23769;1276201782
Freudenstadt;Freudenstadt;48.4633;8.4111;Germany;DE;DEU;Baden-Württemberg;minor;23704;1276092007
Jüchen;Juchen;51.1011;6.5017;Germany;DE;DEU;North Rhine-Westphalia;;23611;1276318248
Starnberg;Starnberg;47.9972;11.3406;Germany;DE;DEU;Bavaria;minor;23498;1276454637
Wandlitz;Wandlitz;52.7500;13.4497;Germany;DE;DEU;Brandenburg;;23657;1276059066
Mosbach;Mosbach;49.3522;9.1467;Germany;DE;DEU;Baden-Württemberg;minor;23398;1276659317
Korbach;Korbach;51.2833;8.8667;Germany;DE;DEU;Hesse;minor;23581;1276822678
Herdecke;Herdecke;51.4000;7.4333;Germany;DE;DEU;North Rhine-Westphalia;;22733;1276078079
Eisenhüttenstadt;Eisenhuttenstadt;52.1450;14.6728;Germany;DE;DEU;Brandenburg;;23373;1276902561
Gelnhausen;Gelnhausen;50.2000;9.1667;Germany;DE;DEU;Hesse;;23220;1276351264
Salzwedel;Salzwedel;52.8500;11.1500;Germany;DE;DEU;Saxony-Anhalt;minor;23655;1276222011
Dillenburg;Dillenburg;50.7333;8.2833;Germany;DE;DEU;Hesse;;23365;1276583007
Leutkirch im Allgäu;Leutkirch im Allgau;47.8256;10.0222;Germany;DE;DEU;Baden-Württemberg;;23509;1276589635
Westerstede;Westerstede;53.2500;7.9167;Germany;DE;DEU;Lower Saxony;minor;23452;1276738053
Neusäß;Neusass;48.4000;10.8333;Germany;DE;DEU;Bavaria;;22676;1276057547
Wallenhorst;Wallenhorst;52.3500;8.0167;Germany;DE;DEU;Lower Saxony;;23081;1276580914
Bad Salzungen;Bad Salzungen;50.8117;10.2333;Germany;DE;DEU;Thuringia;minor;22976;1276249222
Eschborn;Eschborn;50.1436;8.5700;Germany;DE;DEU;Hesse;;21734;1276712049
Senden;Senden;48.3167;10.0667;Germany;DE;DEU;Bavaria;;22625;1276555386
Gersthofen;Gersthofen;48.4167;10.8667;Germany;DE;DEU;Bavaria;;22847;1276965949
Haar;Haar;48.1000;11.7333;Germany;DE;DEU;Bavaria;;21797;1276621025
Karben;Karben;50.2322;8.7681;Germany;DE;DEU;Hesse;;22843;1276723734
Netphen;Netphen;50.9147;8.1000;Germany;DE;DEU;North Rhine-Westphalia;;23130;1276020652
Puchheim;Puchheim;48.1500;11.3500;Germany;DE;DEU;Bavaria;;21531;1276452600
Karlsfeld;Karlsfeld;48.2167;11.4667;Germany;DE;DEU;Bavaria;;21853;1276796218
Warburg;Warburg;51.5000;9.1697;Germany;DE;DEU;North Rhine-Westphalia;;23079;1276612246
Weilheim;Weilheim;47.8333;11.1500;Germany;DE;DEU;Bavaria;minor;22703;1276001381
Überlingen;Uberlingen;47.7667;9.1650;Germany;DE;DEU;Baden-Württemberg;;22684;1276778071
Rastede;Rastede;53.2500;8.2000;Germany;DE;DEU;Lower Saxony;;22874;1276294384
Büdingen;Budingen;50.2908;9.1125;Germany;DE;DEU;Hesse;;22831;1276951058
Nagold;Nagold;48.5519;8.7256;Germany;DE;DEU;Baden-Württemberg;;22635;1276622142
Laupheim;Laupheim;48.2289;9.8797;Germany;DE;DEU;Baden-Württemberg;;22595;1276003982
Edewecht;Edewecht;53.1258;7.9825;Germany;DE;DEU;Lower Saxony;;22748;1276458945
Wertheim;Wertheim;49.7500;9.5167;Germany;DE;DEU;Baden-Württemberg;;22780;1276150823
Bad Kissingen;Bad Kissingen;50.2000;10.0667;Germany;DE;DEU;Bavaria;minor;22619;1276216676
Vreden;Vreden;52.0333;6.8333;Germany;DE;DEU;North Rhine-Westphalia;;22758;1276296218
Eckernförde;Eckernforde;54.4742;9.8378;Germany;DE;DEU;Schleswig-Holstein;;21902;1276177935
Kitzingen;Kitzingen;49.7333;10.1667;Germany;DE;DEU;Bavaria;minor;22429;1276000007
Lengerich;Lengerich;52.1750;7.8667;Germany;DE;DEU;North Rhine-Westphalia;;22641;1276617854
Glauchau;Glauchau;50.8233;12.5444;Germany;DE;DEU;Saxony;;22440;1276610130
Donaueschingen;Donaueschingen;47.9531;8.5033;Germany;DE;DEU;Baden-Württemberg;;22526;1276107502
Metzingen;Metzingen;48.5367;9.2858;Germany;DE;DEU;Baden-Württemberg;;22084;1276043043
Apolda;Apolda;51.0167;11.5167;Germany;DE;DEU;Thuringia;minor;22232;1276857102
Friesoythe;Friesoythe;53.0206;7.8586;Germany;DE;DEU;Lower Saxony;;22612;1276189033
Eislingen;Eislingen;48.6933;9.7067;Germany;DE;DEU;Baden-Württemberg;;21329;1276267974
Stadthagen;Stadthagen;52.3247;9.2069;Germany;DE;DEU;Lower Saxony;minor;22247;1276512771
Burg;Burg;52.2725;11.8550;Germany;DE;DEU;Saxony-Anhalt;minor;22478;1276295040
Flörsheim;Florsheim;50.0167;8.4333;Germany;DE;DEU;Hesse;;21671;1276463362
Heide;Heide;54.1961;9.0933;Germany;DE;DEU;Schleswig-Holstein;minor;21852;1276473220
Quickborn;Quickborn;53.7333;9.8972;Germany;DE;DEU;Schleswig-Holstein;;22015;1276737039
Radevormwald;Radevormwald;51.2000;7.3500;Germany;DE;DEU;North Rhine-Westphalia;;22107;1276941483
Gardelegen;Gardelegen;52.5264;11.3925;Germany;DE;DEU;Saxony-Anhalt;;22402;1276557570
Schwetzingen;Schwetzingen;49.3833;8.5667;Germany;DE;DEU;Baden-Württemberg;;21435;1276516691
Hockenheim;Hockenheim;49.3181;8.5472;Germany;DE;DEU;Baden-Württemberg;;21779;1276940967
Waldkirch;Waldkirch;48.1000;7.9667;Germany;DE;DEU;Baden-Württemberg;;21899;1276926019
Ilsede;Ilsede;52.2667;10.1833;Germany;DE;DEU;Lower Saxony;;21975;1276410827
Bad Harzburg;Bad Harzburg;51.8811;10.5622;Germany;DE;DEU;Lower Saxony;;21945;1276192309
Eppingen;Eppingen;49.1333;8.9167;Germany;DE;DEU;Baden-Württemberg;;22001;1276844300
Bad Rappenau;Bad Rappenau;49.2333;9.1000;Germany;DE;DEU;Baden-Württemberg;;21876;1276726877
Neu Wulmstorf;Neu Wulmstorf;53.4628;9.7956;Germany;DE;DEU;Lower Saxony;;21748;1276059362
Versmold;Versmold;52.0436;8.1500;Germany;DE;DEU;North Rhine-Westphalia;;21829;1276482608
Elsdorf;Elsdorf;50.9333;6.5667;Germany;DE;DEU;North Rhine-Westphalia;;21745;1276581538
Sonthofen;Sonthofen;47.5158;10.2811;Germany;DE;DEU;Bavaria;minor;21589;1276823857
Seligenstadt;Seligenstadt;50.0333;8.9667;Germany;DE;DEU;Hesse;;21345;1276356108
Xanten;Xanten;51.6622;6.4539;Germany;DE;DEU;North Rhine-Westphalia;;21690;1276917094
Mühldorf;Muhldorf;48.2456;12.5228;Germany;DE;DEU;Bavaria;minor;21254;1276623949
Halle;Halle;52.0667;8.3667;Germany;DE;DEU;North Rhine-Westphalia;;21640;1276770255
Osterode;Osterode;51.7286;10.2522;Germany;DE;DEU;Lower Saxony;minor;21731;1276593815
Aichach;Aichach;48.4500;11.1333;Germany;DE;DEU;Bavaria;minor;21515;1276090074
Germersheim;Germersheim;49.2167;8.3667;Germany;DE;DEU;Rhineland-Palatinate;minor;20779;1276963829
Stadtallendorf;Stadtallendorf;50.8333;9.0167;Germany;DE;DEU;Hesse;;21456;1276032217
Zerbst;Zerbst;51.9681;12.0844;Germany;DE;DEU;Saxony-Anhalt;;21657;1276007718
Wülfrath;Wulfrath;51.2833;7.0333;Germany;DE;DEU;North Rhine-Westphalia;;21035;1276377418
Büren;Buren;51.5500;8.5667;Germany;DE;DEU;North Rhine-Westphalia;;21556;1276905250
Waghäusel;Waghausel;49.2500;8.5167;Germany;DE;DEU;Baden-Württemberg;;21178;1276002094
Lindlar;Lindlar;51.0167;7.3833;Germany;DE;DEU;North Rhine-Westphalia;;21396;1276176624
Geseke;Geseke;51.6500;8.5167;Germany;DE;DEU;North Rhine-Westphalia;;21411;1276815446
Bad Krozingen;Bad Krozingen;47.9167;7.7000;Germany;DE;DEU;Baden-Württemberg;;21029;1276964772
Sondershausen;Sondershausen;51.3667;10.8667;Germany;DE;DEU;Thuringia;minor;21513;1276468586
Günzburg;Gunzburg;48.4527;10.2713;Germany;DE;DEU;Bavaria;minor;21233;1276986738
Schramberg;Schramberg;48.2269;8.3842;Germany;DE;DEU;Baden-Württemberg;;21189;1276492911
Traunreut;Traunreut;47.9667;12.5833;Germany;DE;DEU;Bavaria;;20977;1276958674
Soltau;Soltau;52.9833;9.8333;Germany;DE;DEU;Lower Saxony;;21317;1276678434
Groß-Umstadt;Gross-Umstadt;49.8667;8.9333;Germany;DE;DEU;Hesse;;21162;1276232744
Bad Schwartau;Bad Schwartau;53.9194;10.6975;Germany;DE;DEU;Schleswig-Holstein;;20264;1276687859
Coswig;Coswig;51.1333;13.5833;Germany;DE;DEU;Saxony;;20554;1276791212
Schenefeld;Schenefeld;53.6028;9.8233;Germany;DE;DEU;Schleswig-Holstein;;19402;1276791655
Traunstein;Traunstein;47.8667;12.6333;Germany;DE;DEU;Bavaria;minor;20868;1276793310
Bruchköbel;Bruchkobel;50.1833;8.9167;Germany;DE;DEU;Hesse;;20602;1276199010
Gauting;Gauting;48.0678;11.3739;Germany;DE;DEU;Bavaria;;20829;1276677644
Wipperfürth;Wipperfurth;51.1167;7.4000;Germany;DE;DEU;North Rhine-Westphalia;;21003;1276735297
Schifferstadt;Schifferstadt;49.3833;8.3667;Germany;DE;DEU;Rhineland-Palatinate;;20403;1276776055
Fröndenberg;Frondenberg;51.4719;7.7658;Germany;DE;DEU;North Rhine-Westphalia;;20766;1276071190
Werdau;Werdau;50.7333;12.3833;Germany;DE;DEU;Saxony;;20793;1276717054
Steinhagen;Steinhagen;52.0050;8.4147;Germany;DE;DEU;North Rhine-Westphalia;;20698;1276279674
Reichenbach/Vogtland;Reichenbach/Vogtland;50.6167;12.3000;Germany;DE;DEU;Saxony;;20436;1276903490
Luckenwalde;Luckenwalde;52.0833;13.1667;Germany;DE;DEU;Brandenburg;minor;20586;1276376363
Enger;Enger;52.1333;8.5667;Germany;DE;DEU;North Rhine-Westphalia;;20483;1276241559
Mössingen;Mossingen;48.4064;9.0575;Germany;DE;DEU;Baden-Württemberg;;20567;1276236369
Nördlingen;Nordlingen;48.8511;10.4883;Germany;DE;DEU;Bavaria;;20674;1276160287
Nidderau;Nidderau;50.2500;8.9000;Germany;DE;DEU;Hesse;;20539;1276730067
Dillingen;Dillingen;49.3500;6.7333;Germany;DE;DEU;Saarland;;20048;1276001038
Herborn;Herborn;50.6825;8.3061;Germany;DE;DEU;Hesse;;20603;1276002994
Gerlingen;Gerlingen;48.8000;9.0653;Germany;DE;DEU;Baden-Württemberg;;19745;1276144443
Wildeshausen;Wildeshausen;52.9000;8.4333;Germany;DE;DEU;Lower Saxony;;20667;1276599018
Schortens;Schortens;53.5333;7.9500;Germany;DE;DEU;Lower Saxony;;20590;1276002315
Blieskastel;Blieskastel;49.2333;7.2500;Germany;DE;DEU;Saarland;;20656;1276041906
Haßloch;Hassloch;49.3500;8.2500;Germany;DE;DEU;Rhineland-Palatinate;;20326;1276280419
Wachtberg;Wachtberg;50.6242;7.1322;Germany;DE;DEU;North Rhine-Westphalia;;20414;1276189631
Zülpich;Zulpich;50.7000;6.6500;Germany;DE;DEU;North Rhine-Westphalia;;20597;1276675318
Forst (Lausitz);Forst (Lausitz);51.7333;14.6333;Germany;DE;DEU;Brandenburg;minor;20618;1276307453
Stadtlohn;Stadtlohn;51.9925;6.9150;Germany;DE;DEU;North Rhine-Westphalia;;20458;1276897939
Meinerzhagen;Meinerzhagen;51.1167;7.6333;Germany;DE;DEU;North Rhine-Westphalia;;20535;1276363054
Hörstel;Horstel;52.2972;7.5861;Germany;DE;DEU;North Rhine-Westphalia;;20506;1276546954
Senden;Senden;51.8572;7.4828;Germany;DE;DEU;North Rhine-Westphalia;;20495;1276271183
Duderstadt;Duderstadt;51.5125;10.2597;Germany;DE;DEU;Lower Saxony;;20466;1276392919
Neufahrn bei Freising;Neufahrn bei Freising;48.3159;11.6632;Germany;DE;DEU;Bavaria;;20223;1276307498
Dingolfing;Dingolfing;48.6333;12.5000;Germany;DE;DEU;Bavaria;minor;20191;1276764455
Korntal-Münchingen;Korntal-Munchingen;48.8306;9.1214;Germany;DE;DEU;Baden-Württemberg;;19679;1276087969
Hiddenhausen;Hiddenhausen;52.1667;8.6167;Germany;DE;DEU;North Rhine-Westphalia;;19790;1276748088
Schwanewede;Schwanewede;53.2333;8.6000;Germany;DE;DEU;Lower Saxony;;20408;1276874322
Wittmund;Wittmund;53.5750;7.7808;Germany;DE;DEU;Lower Saxony;minor;20433;1276497812
Bad Waldsee;Bad Waldsee;47.9211;9.7519;Germany;DE;DEU;Baden-Württemberg;;20308;1276818086
Uetze;Uetze;52.4661;10.2039;Germany;DE;DEU;Lower Saxony;;20333;1276620577
Annaberg-Buchholz;Annaberg-Buchholz;50.5800;13.0022;Germany;DE;DEU;Saxony;minor;19769;1276866777
Wilnsdorf;Wilnsdorf;50.8167;8.1000;Germany;DE;DEU;North Rhine-Westphalia;;20088;1276419924
Oberkirch;Oberkirch;48.5333;8.0833;Germany;DE;DEU;Baden-Württemberg;;20066;1276739886
Greiz;Greiz;50.6547;12.1997;Germany;DE;DEU;Thuringia;minor;20103;1276236041
Donauwörth;Donauworth;48.7000;10.8000;Germany;DE;DEU;Bavaria;minor;20080;1276878391
Leinefelde;Leinefelde;51.3833;10.3333;Germany;DE;DEU;Thuringia;;20124;1276779963
Lichtenfels;Lichtenfels;50.1333;11.0333;Germany;DE;DEU;Bavaria;minor;20133;1276573026
Neustrelitz;Neustrelitz;53.3647;13.0636;Germany;DE;DEU;Mecklenburg-Western Pomerania;;20140;1276001058
Torgau;Torgau;51.5603;13.0056;Germany;DE;DEU;Saxony;minor;20065;1276804920
Zossen;Zossen;52.2167;13.4497;Germany;DE;DEU;Brandenburg;;20130;1276905478
Holzminden;Holzminden;51.8297;9.4483;Germany;DE;DEU;Lower Saxony;minor;19998;1276491992
Schopfheim;Schopfheim;47.6500;7.8167;Germany;DE;DEU;Baden-Württemberg;;19922;1276002233
Telgte;Telgte;51.9819;7.7856;Germany;DE;DEU;North Rhine-Westphalia;;19982;1276981111
Giengen an der Brenz;Giengen an der Brenz;48.6217;10.2450;Germany;DE;DEU;Baden-Württemberg;;19753;1276782990
Heusenstamm;Heusenstamm;50.0500;8.8000;Germany;DE;DEU;Hesse;;19160;1276666927
Kürten;Kurten;51.0500;7.2667;Germany;DE;DEU;North Rhine-Westphalia;;19832;1276494913
Uetersen;Uetersen;53.6872;9.6692;Germany;DE;DEU;Schleswig-Holstein;;18496;1276507212
Mölln;Molln;53.6269;10.6847;Germany;DE;DEU;Schleswig-Holstein;;19329;1276643502
Ochtrup;Ochtrup;52.2056;7.1903;Germany;DE;DEU;North Rhine-Westphalia;;19893;1276195349
Glinde;Glinde;53.5406;10.2111;Germany;DE;DEU;Schleswig-Holstein;;18443;1276316044
Tettnang;Tettnang;47.6708;9.5875;Germany;DE;DEU;Baden-Württemberg;;19710;1276775320
Ennigerloh;Ennigerloh;51.8367;8.0256;Germany;DE;DEU;North Rhine-Westphalia;;19829;1276421778
Wenden;Wenden;50.9667;7.8667;Germany;DE;DEU;North Rhine-Westphalia;;19701;1276958292
Neviges;Neviges;51.3128;7.0869;Germany;DE;DEU;North Rhine-Westphalia;;18937;1276164931
Blankenburg;Blankenburg;51.7953;10.9622;Germany;DE;DEU;Saxony-Anhalt;;19817;1276635033
Waldbröl;Waldbrol;50.8789;7.6150;Germany;DE;DEU;North Rhine-Westphalia;;19618;1276170251
Schmalkalden;Schmalkalden;50.7167;10.4500;Germany;DE;DEU;Thuringia;;19732;1276313755
Eschwege;Eschwege;51.1881;10.0528;Germany;DE;DEU;Hesse;minor;19606;1276348756
Nottuln;Nottuln;51.9278;7.3542;Germany;DE;DEU;North Rhine-Westphalia;;19672;1276258837
Sarstedt;Sarstedt;52.2394;9.8606;Germany;DE;DEU;Lower Saxony;;19423;1276490791
Burghausen;Burghausen;48.1667;12.8333;Germany;DE;DEU;Bavaria;;18862;1276305755
Sulzbach-Rosenberg;Sulzbach-Rosenberg;49.5000;11.7500;Germany;DE;DEU;Bavaria;;19414;1276541212
Dillingen;Dillingen;48.5667;10.4667;Germany;DE;DEU;Bavaria;minor;19538;1276506212
Moosburg;Moosburg;48.4667;11.9333;Germany;DE;DEU;Bavaria;;19309;1276561909
Marsberg;Marsberg;51.4500;8.8333;Germany;DE;DEU;North Rhine-Westphalia;;19640;1276309670
Borna;Borna;51.1167;12.5000;Germany;DE;DEU;Saxony;;19425;1276020510
Wittlich;Wittlich;49.9869;6.8897;Germany;DE;DEU;Rhineland-Palatinate;minor;19345;1276069973
Oschersleben;Oschersleben;52.0167;11.2500;Germany;DE;DEU;Saxony-Anhalt;;19630;1276686337
Bad Tölz;Bad Tolz;47.7603;11.5567;Germany;DE;DEU;Bavaria;minor;19061;1276892151
Gilching;Gilching;48.1103;11.3011;Germany;DE;DEU;Bavaria;;19065;1276366284
Mayen;Mayen;50.3333;7.2167;Germany;DE;DEU;Rhineland-Palatinate;;19335;1276174509
Weil der Stadt;Weil der Stadt;48.7508;8.8706;Germany;DE;DEU;Baden-Württemberg;;19205;1276534554
Alzey;Alzey;49.7458;8.1153;Germany;DE;DEU;Rhineland-Palatinate;minor;19082;1276680173
Bückeburg;Buckeburg;52.2608;9.0492;Germany;DE;DEU;Lower Saxony;;19336;1276508515
Hechingen;Hechingen;48.3517;8.9633;Germany;DE;DEU;Baden-Württemberg;;19324;1276884131
Kolbermoor;Kolbermoor;47.8500;12.0667;Germany;DE;DEU;Bavaria;;18662;1276583234
Engelskirchen;Engelskirchen;50.9833;7.4167;Germany;DE;DEU;North Rhine-Westphalia;;19293;1276315673
Bad Pyrmont;Bad Pyrmont;51.9867;9.2636;Germany;DE;DEU;Lower Saxony;;19285;1276800450
Bad Aibling;Bad Aibling;47.8667;12.0167;Germany;DE;DEU;Bavaria;;19164;1276844408
Hemmingen;Hemmingen;52.3236;9.7256;Germany;DE;DEU;Lower Saxony;;18998;1276579217
Rhede;Rhede;51.8333;6.7006;Germany;DE;DEU;North Rhine-Westphalia;;19336;1276000350
Haiger;Haiger;50.7422;8.2039;Germany;DE;DEU;Hesse;;19378;1276810840
Seesen;Seesen;51.8931;10.1783;Germany;DE;DEU;Lower Saxony;;19340;1276914120
Radeberg;Radeberg;51.1167;13.9167;Germany;DE;DEU;Saxony;;18891;1276815602
Müllheim;Mullheim;47.8000;7.6333;Germany;DE;DEU;Baden-Württemberg;;19188;1276925185
Bad Berleburg;Bad Berleburg;51.0497;8.4000;Germany;DE;DEU;North Rhine-Westphalia;;19446;1276128056
Vellmar;Vellmar;51.3500;9.4667;Germany;DE;DEU;Hesse;;18166;1276293369
Schwalmtal;Schwalmtal;51.2225;6.2625;Germany;DE;DEU;North Rhine-Westphalia;;19062;1276833199
Wassenberg;Wassenberg;51.1000;6.1500;Germany;DE;DEU;North Rhine-Westphalia;;18952;1276956199
Halstenbek;Halstenbek;53.6334;9.8372;Germany;DE;DEU;Schleswig-Holstein;;17961;1276502053
Pfullingen;Pfullingen;48.4656;9.2261;Germany;DE;DEU;Baden-Württemberg;;18749;1276393885
Haldensleben;Haldensleben;52.2833;11.4167;Germany;DE;DEU;Saxony-Anhalt;minor;19247;1276371853
Burscheid;Burscheid;51.1000;7.1167;Germany;DE;DEU;North Rhine-Westphalia;;18681;1276397307
Bergneustadt;Bergneustadt;51.0333;7.6500;Germany;DE;DEU;North Rhine-Westphalia;;18865;1276283829
Schkeuditz;Schkeuditz;51.4000;12.2167;Germany;DE;DEU;Saxony;;19075;1276228794
Kronberg;Kronberg;50.1833;8.5000;Germany;DE;DEU;Hesse;;18322;1276558702
Lebach;Lebach;49.4100;6.9100;Germany;DE;DEU;Saarland;;19006;1276242576
Püttlingen;Puttlingen;49.2833;6.8833;Germany;DE;DEU;Saarland;;18510;1276328612
Sömmerda;Sommerda;51.1617;11.1169;Germany;DE;DEU;Thuringia;minor;19034;1276806984
Hochheim am Main;Hochheim am Main;50.0167;8.3500;Germany;DE;DEU;Hesse;;18310;1276794905
Oberasbach;Oberasbach;49.4219;10.9583;Germany;DE;DEU;Bavaria;;17749;1276883001
Bad Driburg;Bad Driburg;51.7333;9.0167;Germany;DE;DEU;North Rhine-Westphalia;;19002;1276571920
Schneverdingen;Schneverdingen;53.1167;9.8000;Germany;DE;DEU;Lower Saxony;;18964;1276752778
Renningen;Renningen;48.7661;8.9347;Germany;DE;DEU;Baden-Württemberg;;18435;1276122703
Eitorf;Eitorf;50.7697;7.4517;Germany;DE;DEU;North Rhine-Westphalia;;18751;1276150855
Prenzlau;Prenzlau;53.3167;13.8667;Germany;DE;DEU;Brandenburg;minor;18849;1276456147
Marktoberdorf;Marktoberdorf;47.7667;10.6167;Germany;DE;DEU;Bavaria;minor;18769;1276720955
Nauen;Nauen;52.6000;12.8831;Germany;DE;DEU;Brandenburg;;18854;1276864648
Bad Reichenhall;Bad Reichenhall;47.7247;12.8769;Germany;DE;DEU;Bavaria;minor;18456;1276059039
Hoppegarten;Hoppegarten;52.5167;13.6667;Germany;DE;DEU;Brandenburg;;18322;1276233204
Alfeld;Alfeld;51.9886;9.8269;Germany;DE;DEU;Lower Saxony;;18626;1276733070
Alzenau in Unterfranken;Alzenau in Unterfranken;50.0667;9.0667;Germany;DE;DEU;Bavaria;;18542;1276942017
Taufkirchen;Taufkirchen;48.0500;11.6167;Germany;DE;DEU;Bavaria;;18035;1276946888
Crimmitschau;Crimmitschau;50.8181;12.3875;Germany;DE;DEU;Saxony;;18545;1276188517
Bremervörde;Bremervorde;53.4833;9.1333;Germany;DE;DEU;Lower Saxony;;18666;1276000575
Weißenburg;Weissenburg;49.0306;10.9719;Germany;DE;DEU;Bavaria;minor;18593;1276099657
Konz;Konz;49.7000;6.5833;Germany;DE;DEU;Rhineland-Palatinate;;18348;1276863750
Bad Dürkheim;Bad Durkheim;49.4594;8.1681;Germany;DE;DEU;Rhineland-Palatinate;minor;18576;1276602357
Schönefeld;Schonefeld;52.3886;13.5048;Germany;DE;DEU;Brandenburg;;18499;1276663675
Vlotho;Vlotho;52.1667;8.8497;Germany;DE;DEU;North Rhine-Westphalia;;18429;1276438597
Freilassing;Freilassing;47.8333;12.9667;Germany;DE;DEU;Bavaria;;17472;1276282147
Bönen;Bonen;51.5986;7.7592;Germany;DE;DEU;North Rhine-Westphalia;;18169;1276501741
Lahnstein;Lahnstein;50.3011;7.6056;Germany;DE;DEU;Rhineland-Palatinate;;18111;1276335770
Brand;Brand;50.7489;6.1650;Germany;DE;DEU;North Rhine-Westphalia;;17284;1276474228
Heusweiler;Heusweiler;49.3375;6.9301;Germany;DE;DEU;Saarland;;18094;1276589030
Langen;Langen;53.6116;8.6032;Germany;DE;DEU;Lower Saxony;;18395;1276787724
Rhaude;Rhaude;53.1667;7.5500;Germany;DE;DEU;Lower Saxony;;18341;1276244739
Bad Segeberg;Bad Segeberg;53.9167;10.3167;Germany;DE;DEU;Schleswig-Holstein;minor;17529;1276181220
Heidenau;Heidenau;50.9833;13.8667;Germany;DE;DEU;Saxony;;16898;1276588672
Wörth am Rhein;Worth am Rhein;49.0517;8.2603;Germany;DE;DEU;Rhineland-Palatinate;;18274;1276803392
Schwalmstadt;Schwalmstadt;50.9333;9.2167;Germany;DE;DEU;Hesse;;18195;1276496894
Schwarzenbek;Schwarzenbek;53.5042;10.4792;Germany;DE;DEU;Schleswig-Holstein;;16940;1276765796
Vechelde;Vechelde;52.2608;10.3719;Germany;DE;DEU;Lower Saxony;;18158;1276280794
Hessisch Oldendorf;Hessisch Oldendorf;52.1667;9.2500;Germany;DE;DEU;Lower Saxony;;18228;1276530384
Großenhain;Grossenhain;51.2833;13.5500;Germany;DE;DEU;Saxony;;18218;1276062611
